age,monthly_income,monthly_expenses,current_savings,existing_debt,dependents,years_to_goal,goal,annual_income,annual_expenses,annual_savings_capacity,savings_rate,debt_to_income,emergency_months,risk_label
45,179692,117537,1452002,1420683,1,15,Retirement,2156304,1410444,745860,0.34589742448189126,0.6588509783407164,12.353573768260208,Aggressive
49,25887,14814,1776608,1277205,1,20,Wealth Creation,310644,177768,132876,0.4277436551164677,4.111474871557152,119.9276360199811,Conservative
59,56802,40964,769045,786960,3,17,House Purchase,681624,491568,190056,0.2788282102742861,1.1545368120840815,18.773679328190607,Conservative
51,110024,51069,1137330,1157382,2,6,Emergency Fund,1320288,612828,707460,0.5358376354249982,0.8766132843743183,22.270457616166365,Conservative
43,143639,54472,892109,1209962,4,27,Child Education,1723668,653664,1070004,0.6207715174848056,0.7019692887493415,16.37738654721692,Moderate
58,143248,71618,407405,627267,4,10,Retirement,1718976,859416,859560,0.5000418854015414,0.364907363453591,5.68858387556201,Moderate
40,106938,62789,387482,935551,1,22,Retirement,1283256,753468,529788,0.4128466962164993,0.7290447112657178,6.171176479956681,Conservative
43,242813,105383,584365,1083685,4,23,Wealth Creation,2913756,1264596,1649160,0.5659911125022137,0.3719202980620203,5.545154341781881,Aggressive
36,147746,77921,362059,1358218,2,16,Retirement,1772952,935052,837900,0.4726016271168086,0.7660771414003312,4.646488109752185,Moderate
28,51049,28076,1728175,1366528,1,17,Child Education,612588,336912,275676,0.4500186095711963,2.230745623485932,61.553462031628435,Conservative
41,102789,38925,1360389,736152,4,14,Child Education,1233468,467100,766368,0.6213116189475527,0.5968148342721498,34.948978805394994,Moderate
21,109526,70277,1930155,375987,0,20,Retirement,1314312,843324,470988,0.35835326771725434,0.2860713437905155,27.464960086514793,Aggressive
28,163918,129851,1728086,506775,0,12,Child Education,1967016,1558212,408804,0.20782952451835673,0.25763644017130516,13.308222501174424,Aggressive
49,246635,105034,701376,1385140,0,9,Child Education,2959620,1260408,1699212,0.5741318142193931,0.46801278542515595,6.677609155130719,Moderate
52,71220,46214,1735872,1470698,0,15,Emergency Fund,854640,554568,300072,0.3511092389778152,1.720839183749883,37.561604708529885,Conservative
58,71163,48559,2259260,1418167,0,12,House Purchase,853956,582708,271248,0.3176369742703371,1.660702659153399,46.52608167384007,Conservative
25,159837,89455,976740,464702,1,14,Child Education,1918044,1073460,844584,0.4403360923941265,0.2422791135135586,10.918785981778548,Aggressive
42,142126,99566,1213669,1115472,3,26,Child Education,1705512,1194792,510720,0.29945259839860405,0.6540393735136428,12.189592832894764,Moderate
54,106486,59138,2230846,1152007,3,22,Wealth Creation,1277832,709656,568176,0.4446406100332438,0.9015324393190968,37.72271635834827,Aggressive
21,201342,121272,254456,415162,1,18,House Purchase,2416104,1455264,960840,0.39768155675417943,0.17183117945254012,2.0982254766145525,Moderate
46,100277,35465,2329231,1253914,1,20,House Purchase,1203324,425580,777744,0.6463296668229006,1.0420418773331206,65.67689271112364,Moderate
30,244350,170033,436460,808593,2,6,House Purchase,2932200,2040396,891804,0.3041416001636996,0.2757632494372826,2.56691348150065,Conservative
50,246311,167656,1524819,27738,3,4,Retirement,2955732,2011872,943860,0.31933206393543123,0.0093844773477433,9.094926516199838,Aggressive
38,129245,47717,1838249,1450255,0,26,Emergency Fund,1550940,572604,978336,0.6308019652597779,0.9350813055308393,38.523985162520695,Conservative
37,147332,78693,2240503,57153,1,23,Emergency Fund,1767984,944316,823668,0.4658797817174816,0.03232665001493226,28.471439645203514,Aggressive
46,47931,40238,321129,61009,0,12,Wealth Creation,575172,482856,92316,0.16050155431766497,0.10607087966729951,7.980739599383667,Aggressive
28,114116,63946,1041480,885978,3,13,House Purchase,1369392,767352,602040,0.439640365943426,0.6469863998037085,16.286867044068433,Moderate
60,80633,48458,1987582,484469,4,19,House Purchase,967596,581496,386100,0.39903017375020156,0.5006934712421299,41.016591687647036,Moderate
32,236774,190594,860268,1366991,4,22,Child Education,2841288,2287128,554160,0.1950383065708228,0.4811166625840112,4.513615328919063,Moderate
47,76913,54502,1954722,796229,1,13,Retirement,922956,654024,268932,0.2913811709333923,0.8626944296369491,35.865142563575645,Moderate
28,119776,76780,1596634,1396850,2,12,Retirement,1437312,921360,515952,0.35897007747795884,0.9718488400569952,20.794920552227143,Moderate
45,50991,38187,849297,71942,0,20,Wealth Creation,611892,458244,153648,0.2511031358475025,0.11757303576448132,22.240474507031188,Aggressive
24,210917,164975,2170963,118065,1,3,Emergency Fund,2531004,1979700,551304,0.2178202800153615,0.04664749640853985,13.159345355356873,Moderate
53,129092,74672,2383297,1324685,2,28,House Purchase,1549104,896064,653040,0.4215598178043566,0.8551298040673835,31.916876473109063,Moderate
21,211384,124199,72635,1324453,0,3,Wealth Creation,2536608,1490388,1046220,0.4124484350755024,0.5221354659450731,0.5848275751012488,Moderate
39,166633,90485,40946,446439,3,14,Retirement,1999596,1085820,913776,0.45698031002262457,0.22326459944908872,0.45251699176659116,Moderate
51,172973,144147,1003638,1437902,4,18,Retirement,2075676,1729764,345912,0.16665028646089275,0.6927391365511766,6.9626006784740575,Conservative
36,120556,84218,1421823,682286,2,27,Retirement,1446672,1010616,436056,0.3014200869305551,0.47162452857316656,16.882649789831152,Aggressive
34,87875,34412,2081892,684143,0,19,House Purchase,1054500,412944,641556,0.608398293029872,0.6487842579421527,60.49901197256771,Aggressive
25,181989,142220,1497310,607648,1,29,House Purchase,2183868,1706640,477228,0.21852419651737193,0.27824392316751745,10.528125439459991,Aggressive
46,87120,51425,116748,1216042,0,28,House Purchase,1045440,617100,428340,0.4097222222222222,1.1631867921640648,2.270257656781721,Conservative
48,158060,60754,1468598,1419098,1,30,Child Education,1896720,729048,1167672,0.6156269770973049,0.7481852882871484,24.17286104618626,Aggressive
22,135041,84381,649021,720156,4,10,Emergency Fund,1620492,1012572,607920,0.3751453262342548,0.44440577306151463,7.691553785804861,Conservative
26,153467,85723,978395,290431,4,17,Retirement,1841604,1028676,812928,0.44142388917487146,0.15770545676486367,11.413447966123444,Aggressive
29,170328,134367,935767,1130680,0,15,Retirement,2043936,1612404,431532,0.21112794138368324,0.5531875753448249,6.964262058392314,Moderate
53,143490,64857,321364,1397636,0,19,Child Education,1721880,778284,943596,0.5480033451808488,0.8116918716751458,4.9549624558644405,Conservative
45,243800,186076,1347878,232321,1,9,Retirement,2925600,2232912,692688,0.2367678424938474,0.07940969373803664,7.24369612416432,Aggressive
33,151155,95052,2272412,137837,1,4,Retirement,1813860,1140624,673236,0.3711620521980748,0.07599098056079301,23.907040356857298,Aggressive
29,53230,20083,2438126,444842,2,15,House Purchase,638760,240996,397764,0.6227127559646816,0.6964149289247917,121.40247970920679,Moderate
33,84778,70867,2129571,744067,2,19,House Purchase,1017336,850404,166932,0.16408738116020666,0.7313876634661508,30.050249058094742,Conservative
51,70833,42946,401856,141879,2,16,Emergency Fund,849996,515352,334644,0.39370067623847643,0.16691725608120508,9.357239323801984,Moderate
31,47625,23595,1731909,10204,0,8,Retirement,571500,283140,288360,0.5045669291338583,0.017854768153980752,73.4015257469803,Aggressive
24,57088,33379,783361,713304,2,17,Wealth Creation,685056,400548,284508,0.41530619394618834,1.0412345852017937,23.468677911261572,Aggressive
54,235722,183610,404793,102903,0,21,Retirement,2828664,2203320,625344,0.2210739769728748,0.03637865791058959,2.204634823811339,Moderate
58,197239,99103,1068025,415874,4,1,Retirement,2366868,1189236,1177632,0.49754865924081954,0.17570646102782242,10.776918963098998,Moderate
24,128937,57549,1681127,823513,3,7,Emergency Fund,1547244,690588,856656,0.5536657437353126,0.5322450757605135,29.21209751689864,Moderate
58,227363,94250,79155,780975,4,21,Wealth Creation,2728356,1131000,1597356,0.5854646534396538,0.2862438039610667,0.839840848806366,Aggressive
39,221375,110450,1593780,865754,0,18,Retirement,2656500,1325400,1331100,0.501072840203275,0.3259002446828534,14.429877772747849,Aggressive
26,101361,75009,482326,574592,0,12,Wealth Creation,1216332,900108,316224,0.2599816497469441,0.4723973388844493,6.430241704328814,Aggressive
54,113229,66331,2397086,1369268,3,16,House Purchase,1358748,795972,562776,0.41418717819639844,1.0077424216999769,36.1382460689572,Conservative
38,160189,74286,496377,1028341,1,30,House Purchase,1922268,891432,1030836,0.5362602925294496,0.5349623465614576,6.681972377029319,Aggressive
33,115265,49920,418422,1409167,1,1,Wealth Creation,1383180,599040,784140,0.5669110311022426,1.0187878656429388,8.381850961538461,Moderate
43,122718,63367,141937,336239,1,27,Retirement,1472616,760404,712212,0.4836372822242866,0.22832768352374277,2.239919832089258,Aggressive
39,85710,70278,1153629,1140170,2,15,Wealth Creation,1028520,843336,185184,0.1800490024501225,1.1085540388130517,16.415222402458806,Moderate
31,119876,62516,398355,350425,1,7,Wealth Creation,1438512,750192,688320,0.47849444425906773,0.24360241694195112,6.372048755518588,Aggressive
21,223126,188332,1911369,825177,2,28,House Purchase,2677512,2259984,417528,0.155938796912955,0.30818797450767726,10.1489337977614,Moderate
44,55949,33156,1368416,502939,2,17,Wealth Creation,671388,397872,273516,0.40738887200843626,0.7491033500747705,41.272047291591264,Aggressive
27,178619,78517,1695259,1222196,1,3,Child Education,2143428,942204,1201224,0.5604219036048796,0.5702062303935564,21.590980297260465,Moderate
45,237954,189309,1059474,141753,1,11,Child Education,2855448,2271708,583740,0.20443026803499836,0.04964299822654799,5.596532652964202,Moderate
41,93136,54035,1979129,138056,3,6,House Purchase,1117632,648420,469212,0.41982691977323483,0.1235254538166409,36.62679744609975,Aggressive
35,136541,96238,2434697,158651,3,6,Retirement,1638492,1154856,483636,0.2951714137145619,0.09682744865400625,25.29870737130863,Aggressive
21,220691,185789,569391,234347,2,15,Retirement,2648292,2229468,418824,0.15814872378121445,0.08848986441072208,3.0647185786026085,Moderate
32,86842,32573,447479,1469191,3,7,House Purchase,1042104,390876,651228,0.6249165150503213,1.4098314563613612,13.737727565775335,Conservative
27,51990,20710,1850641,686841,2,11,Retirement,623880,248520,375360,0.6016541642623582,1.1009184458549721,89.35977788507967,Moderate
35,172265,122347,1538413,1049520,0,30,Emergency Fund,2067180,1468164,599016,0.28977447537224627,0.507706150407802,12.57417836154544,Moderate
41,55109,27053,1380764,618281,2,27,Child Education,661308,324636,336672,0.5091001469814368,0.934936519745716,51.039219310242856,Moderate
39,155356,68690,1650594,271258,2,17,Emergency Fund,1864272,824280,1039992,0.5578542186977008,0.14550344584910357,24.029611297132043,Moderate
49,175305,64806,1800192,826278,3,23,Emergency Fund,2103660,777672,1325988,0.6303242919483186,0.39278115284789367,27.77816868808444,Moderate
45,237802,85828,1145832,739026,0,18,Emergency Fund,2853624,1029936,1823688,0.6390778883272639,0.25897805737546364,13.350328564104954,Moderate
53,153133,112896,1616436,1257496,4,22,House Purchase,1837596,1354752,482844,0.2627585171060451,0.6843158126160483,14.317920918367347,Moderate
52,190582,79513,582834,1305381,4,29,Emergency Fund,2286984,954156,1332828,0.5827885109821495,0.5707871152574745,7.330046659036887,Moderate
55,26306,15359,860597,1343316,4,24,Wealth Creation,315672,184308,131364,0.41614080437922907,4.255417015129628,56.032098443909106,Conservative
58,28849,18836,870122,628375,0,29,Retirement,346188,226032,120156,0.34708308780200353,1.8151264630778652,46.194627309407515,Conservative
46,37360,21077,466880,992791,1,21,House Purchase,448320,252924,195396,0.4358404710920771,2.2144695753033545,22.151160032262656,Conservative
31,136072,49469,750559,793339,0,26,Wealth Creation,1632864,593628,1039236,0.6364498206831677,0.48585736472847707,15.172309931472235,Aggressive
55,119767,88837,541727,255035,3,19,Wealth Creation,1437204,1066044,371160,0.2582514382091895,0.177452191894818,6.09798845075813,Aggressive
28,201872,71716,2154100,1207762,2,27,Child Education,2422464,860592,1561872,0.6447451850677657,0.4985675741724129,30.036532991243238,Aggressive
34,193035,141097,1882015,346990,2,8,Child Education,2316420,1693164,623256,0.26906001502318233,0.1497958055965671,13.33844801803015,Aggressive
30,79330,63198,1693683,805428,3,24,Wealth Creation,951960,758376,193584,0.2033530820622715,0.8460733644270768,26.7996297351182,Aggressive
22,76707,43448,2470503,1447839,3,20,Child Education,920484,521376,399108,0.4335849400967317,1.572910555751105,56.8611443564721,Conservative
29,43689,26989,1552713,1339487,2,8,Retirement,524268,323868,200400,0.38224724759092676,2.5549661623444497,57.53132757790211,Conservative
23,54084,31827,566312,1327067,1,21,Retirement,649008,381924,267084,0.4115265143110717,2.04476216009664,17.793445816445157,Conservative
41,65387,35610,1836344,102063,1,29,Child Education,784644,427320,357324,0.4553963326043403,0.13007555018581676,51.56821117663578,Aggressive
46,99816,79225,2025464,370729,1,11,Emergency Fund,1197792,950700,247092,0.20628957281397772,0.30951033234484787,25.565970337645947,Conservative
28,27642,22029,1302322,1116014,3,21,Wealth Creation,331704,264348,67356,0.2030605600173649,3.36448761546439,59.11852557991738,Conservative
22,67137,34770,431373,1144935,2,3,Retirement,805644,417240,388404,0.4821037579873989,1.4211425890343625,12.406471095772217,Conservative
26,235904,155115,1563912,423756,2,23,Child Education,2830848,1861380,969468,0.3424655792186652,0.1496922476939772,10.08227444154337,Aggressive
48,211633,172153,1725692,654539,2,27,Child Education,2539596,2065836,473760,0.1865493566693285,0.25773351351947316,10.024176168873037,Moderate
49,87260,72515,1028507,456985,0,14,Retirement,1047120,870180,176940,0.16897776759110703,0.4364208495683398,14.183368958146591,Moderate
46,171510,103674,646776,696203,0,27,Retirement,2058120,1244088,814032,0.3955221269896799,0.33827133500476164,6.238555471960183,Aggressive
45,73442,42332,1781987,27690,4,9,Emergency Fund,881304,507984,373320,0.423599575174968,0.03141935132485499,42.09550694510063,Moderate
32,128061,62666,2348925,527282,0,25,Child Education,1536732,751992,784740,0.5106550784391813,0.3431190344184933,37.48324450260109,Aggressive
25,159066,131935,1002099,1152109,1,1,Child Education,1908792,1583220,325572,0.17056441980058593,0.6035801700761528,7.5953992496305,Conservative
54,150844,63566,1570642,1116122,1,1,House Purchase,1810128,762792,1047336,0.578597756622736,0.6165983842026641,24.708838058081366,Moderate
57,124575,79717,1811825,1449169,1,26,Emergency Fund,1494900,956604,538296,0.36008830022075056,0.9694086560973978,22.728213555452413,Conservative
35,26813,13172,536031,340716,1,28,Retirement,321756,158064,163692,0.508745757654869,1.0589266400626562,40.69473124810204,Moderate
56,118027,57774,67367,550755,4,12,Retirement,1416324,693288,723036,0.510501834326044,0.38886229422081386,1.1660435490012808,Moderate
35,148489,82037,1831408,770878,1,11,Wealth Creation,1781868,984444,797424,0.44752136521897246,0.4326235164445402,22.324170800980045,Aggressive
43,109381,92907,1521604,655408,3,21,Retirement,1312572,1114884,197688,0.15061116647315348,0.499331084313851,16.377711044377712,Moderate
26,80276,30302,1652748,168050,3,1,Child Education,963312,363624,599688,0.6225272808809607,0.17445023003969637,54.54253844630718,Aggressive
41,66243,42347,688640,513672,3,20,Retirement,794916,508164,286752,0.3607324547499358,0.646196579261205,16.261836729874606,Moderate
43,218984,85685,384716,999078,0,12,Child Education,2627808,1028220,1599588,0.608715705257005,0.38019444342965697,4.4898873781875475,Moderate
36,85272,36433,1153397,879577,2,17,Child Education,1023264,437196,586068,0.5727436907777465,0.8595797369984677,31.65802980814097,Moderate
35,198123,112886,1676447,704582,4,15,Emergency Fund,2377476,1354632,1022844,0.43022263947143946,0.29635714514047673,14.850796378647486,Moderate
45,234926,142184,264697,572403,3,2,Retirement,2819112,1706208,1112904,0.39477111941632687,0.2030437244068345,1.8616510999831204,Moderate
56,238808,114483,1078783,876038,3,18,Emergency Fund,2865696,1373796,1491900,0.5206065123446451,0.30569816198228983,9.423084650122725,Moderate
31,90618,46054,746487,1103183,1,16,Child Education,1087416,552648,534768,0.49177867531836944,1.0144995107668087,16.208950362617795,Moderate
35,26920,10592,1096333,1499202,3,4,Retirement,323040,127104,195936,0.6065378900445765,4.640917533432392,103.5057590634441,Conservative
24,131121,65771,474623,1070572,1,8,Retirement,1573452,789252,784200,0.4983946126097269,0.6803969870069122,7.216295935898801,Moderate
41,233291,194396,1330646,972425,1,2,Emergency Fund,2799492,2332752,466740,0.1667231054777081,0.34735766346179947,6.845027675466573,Conservative
33,101872,83774,61340,1132273,2,14,Emergency Fund,1222464,1005288,217176,0.17765431129260248,0.9262219582744359,0.7322080836536395,Conservative
42,106132,54916,2360107,1356742,0,25,Child Education,1273584,658992,614592,0.4825688764934233,1.065294476061257,42.976673464928254,Moderate
39,27093,17215,989738,826580,1,15,Child Education,325116,206580,118536,0.3645960211124645,2.5424156301135596,57.49276793494046,Conservative
54,37905,30505,912743,352868,1,28,Retirement,454860,366060,88800,0.1952249043661786,0.7757727652464494,29.921094902475005,Moderate
34,146759,51819,2034751,239190,2,9,Retirement,1761108,621828,1139280,0.6469109219877486,0.13581790554582684,39.266504563963025,Aggressive
24,180423,136281,1668184,8888,1,2,House Purchase,2165076,1635372,529704,0.24465838612593738,0.004105167670788462,12.24076723827973,Moderate
47,55981,46138,1433285,435413,4,17,House Purchase,671772,553656,118116,0.17582751290616458,0.6481559219497092,31.065174043088128,Conservative
49,98903,39132,1350657,1001830,0,26,Wealth Creation,1186836,469584,717252,0.6043396054720281,0.8441183112072772,34.51540938362466,Aggressive
48,95821,41272,984211,1270008,4,10,Child Education,1149852,495264,654588,0.5692802204109746,1.1044969265609834,23.84694223686761,Conservative
55,134200,111436,1341939,361085,3,9,Wealth Creation,1610400,1337232,273168,0.1696274217585693,0.22422069051167412,12.042239491726193,Aggressive
28,107289,66387,1077975,279477,0,2,Wealth Creation,1287468,796644,490824,0.3812319995526102,0.21707490982300143,16.23774232907045,Aggressive
36,141506,50531,965161,501616,3,24,Emergency Fund,1698072,606372,1091700,0.6429056011759219,0.29540325734126704,19.100374027824504,Aggressive
56,240093,114960,826479,560643,1,30,Emergency Fund,2881116,1379520,1501596,0.5211855406030164,0.1945923038156048,7.1892745302713985,Moderate
50,103513,59517,2348767,230487,2,19,House Purchase,1242156,714204,527952,0.42502874035145344,0.18555398838793194,39.4638002587496,Moderate
38,175946,122538,645219,653974,4,17,Wealth Creation,2111352,1470456,640896,0.3035476794016346,0.3097418147234568,5.265460510209078,Aggressive
22,207003,148334,2255004,467119,3,11,House Purchase,2484036,1780008,704028,0.2834210132220306,0.1880484018750131,15.202205832782774,Moderate
33,163746,138809,2447962,983762,1,17,Child Education,1964952,1665708,299244,0.1522907429799812,0.5006544689132355,17.635470322529518,Moderate
24,75516,37286,1817555,773890,4,10,Retirement,906192,447432,458760,0.5062503310556703,0.854002242350407,48.74631228879472,Moderate
46,216758,134197,73010,249434,4,18,Emergency Fund,2601096,1610364,990732,0.38089020935790147,0.09589573010761618,0.5440509102289917,Conservative
45,94212,58096,1631029,889602,3,23,Child Education,1130544,697152,433392,0.38334819343608034,0.7868795907103129,28.074721151198016,Moderate
50,158498,87621,1342248,1386395,1,28,Child Education,1901976,1051452,850524,0.4471791442163308,0.7289234985089191,15.318793439928784,Moderate
31,155970,67781,927272,1229502,2,6,Emergency Fund,1871640,813372,1058268,0.5654228377252035,0.6569115855613259,13.680411914843393,Conservative
27,115009,96461,200680,591952,3,16,Emergency Fund,1380108,1157532,222576,0.16127433505203942,0.4289171572079866,2.0804262862711353,Conservative
51,224570,174414,1630000,500638,4,28,Wealth Creation,2694840,2092968,601872,0.22334238767422185,0.18577652105505335,9.34558005664683,Aggressive
30,186015,111453,1416728,610441,4,27,House Purchase,2232180,1337436,894744,0.40083864204499636,0.2734730174089903,12.711438902497017,Aggressive
59,222467,144964,556364,1304925,0,18,Child Education,2669604,1739568,930036,0.3483797596946963,0.4888084524895827,3.837945972793245,Conservative
33,69816,32368,1978919,1459325,1,20,Wealth Creation,837792,388416,449376,0.5363813452503724,1.741870297162064,61.138130252100844,Moderate
51,29138,18120,1748719,950128,0,18,Wealth Creation,349656,217440,132216,0.37813164939254584,2.717322168073764,96.5076710816777,Conservative
27,116176,81031,923057,571284,2,1,Child Education,1394112,972372,421740,0.30251514942845337,0.40978343203415507,11.391405758290038,Moderate
56,100945,61332,1770652,309091,3,28,Child Education,1211340,735984,475356,0.3924216157313388,0.25516452853864313,28.869953694645535,Aggressive
40,29017,24523,1643162,421172,4,3,Retirement,348204,294276,53928,0.1548747286073681,1.2095553181468335,67.00493414345716,Conservative
24,35451,23244,89835,451813,1,15,House Purchase,425412,278928,146484,0.34433443344334436,1.0620598384624786,3.8648683531233865,Conservative
27,219028,117286,683478,652632,4,20,Child Education,2628336,1407432,1220904,0.4645159522983363,0.2483061526380189,5.827447436181641,Moderate
21,118863,87492,1322970,229685,0,10,Emergency Fund,1426356,1049904,376452,0.2639256959693092,0.16102922412076648,15.121039637909751,Moderate
33,35278,15354,2436207,327608,0,21,Retirement,423336,184248,239088,0.5647712455354612,0.7738722905682484,158.66920672137553,Aggressive
42,246552,133694,1010993,135024,3,5,House Purchase,2958624,1604328,1354296,0.457745222103248,0.04563743145462215,7.561992310799288,Moderate
41,68764,35996,2220240,974384,1,15,Emergency Fund,825168,431952,393216,0.4765284160316445,1.180831055009404,61.68018668740971,Conservative
42,148030,83770,1608049,183273,1,23,Emergency Fund,1776360,1005240,771120,0.4341011957035736,0.10317334324123488,19.19600095499582,Moderate
48,157206,116472,979296,644742,3,14,House Purchase,1886472,1397664,488808,0.2591122476241365,0.34177130643868553,8.407995054605399,Moderate
29,87943,52069,1833948,124444,0,15,Retirement,1055316,624828,430488,0.40792331396472714,0.11792107766773174,35.22149455530162,Aggressive
46,120667,90139,1233575,374319,0,10,Emergency Fund,1448004,1081668,366336,0.2529937762602866,0.25850688257767246,13.685252776267765,Moderate
29,79318,50624,282530,304604,0,24,Wealth Creation,951816,607488,344328,0.3617589954360927,0.32002403825949555,5.5809497471555,Aggressive
35,128423,66912,1534520,1202444,4,9,House Purchase,1541076,802944,738132,0.4789718352631538,0.7802626217006818,22.93340506934481,Conservative
30,128998,97392,2062361,162818,2,12,House Purchase,1547976,1168704,379272,0.24501155056667545,0.10518121727985447,21.17587686873665,Aggressive
44,85128,39937,237767,480001,0,7,Child Education,1021536,479244,542292,0.5308594117094259,0.46988162923284155,5.953551844154544,Conservative
28,244128,112833,1129970,1048591,2,5,Retirement,2929536,1353996,1575540,0.5378121313409359,0.35793757100100493,10.014534754903265,Aggressive
44,46869,28226,1708241,1205605,2,25,Wealth Creation,562428,338712,223716,0.39776824766903496,2.1435721550136195,60.52012329058315,Conservative
36,30039,14431,666004,605829,1,24,Wealth Creation,360468,173172,187296,0.5195911981091248,1.6806734578381437,46.15092509181623,Moderate
46,177353,62879,207486,1433414,3,10,Child Education,2128236,754548,1373688,0.645458492385243,0.673522109390124,3.299766217656133,Moderate
47,137935,92988,1648782,162948,4,25,Emergency Fund,1655220,1115856,539364,0.3258563816290282,0.09844491970855838,17.731126596980257,Moderate
57,35442,21461,1446360,716087,2,26,Emergency Fund,425304,257532,167772,0.39447548106765984,1.683706243063785,67.394809188761,Conservative
24,98788,56581,1753391,1095622,4,8,Wealth Creation,1185456,678972,506484,0.4272482487751549,0.924219878257818,30.989042258001803,Aggressive
44,144729,120629,386590,1058335,1,22,Retirement,1736748,1447548,289200,0.1665181131632223,0.6093774111154872,3.2047849190493163,Moderate
39,52586,33423,114702,1228080,0,20,Emergency Fund,631032,401076,229956,0.3644125812954018,1.946145361883391,3.4318283816533524,Conservative
56,78053,61015,2222661,1317132,2,25,House Purchase,936636,732180,204456,0.21828757382803993,1.4062367878236584,36.42810784233385,Conservative
59,206561,86698,375752,1499549,3,16,Child Education,2478732,1040376,1438356,0.5802789490755758,0.6049661681859919,4.334033080347874,Conservative
30,239176,151781,1182886,282648,1,12,Retirement,2870112,1821372,1048740,0.36540037461952707,0.09847978057999131,7.793373347125134,Aggressive
45,111346,87294,578910,1419220,4,9,Emergency Fund,1336152,1047528,288624,0.21601135200186805,1.0621695735215755,6.631727266478796,Conservative
38,92087,59078,2227087,270651,0,10,Wealth Creation,1105044,708936,396108,0.3584545049789873,0.24492327907305048,37.69740004739497,Aggressive
39,168697,119607,2377592,1069626,4,16,Child Education,2024364,1435284,589080,0.2909950977195801,0.5283763196737346,19.878368322924242,Moderate
56,59397,31838,978101,398036,3,10,Emergency Fund,712764,382056,330708,0.46397966227250537,0.5584401007907246,30.721182235065015,Conservative
30,83671,33152,716314,486383,2,9,Wealth Creation,1004052,397824,606228,0.603781477453359,0.4844201296347201,21.606961872586872,Aggressive
53,141214,81755,89519,1148729,3,30,Emergency Fund,1694568,981060,713508,0.4210559859504015,0.6778889958974795,1.094966668705278,Conservative
25,247857,135637,731475,231329,4,26,Child Education,2974284,1627644,1346640,0.4527610678738143,0.07777636567321748,5.392886896643247,Aggressive
55,91897,72004,980655,576209,4,3,House Purchase,1102764,864048,238716,0.21647061383940716,0.5225134298907109,13.619451697127937,Conservative
54,182221,86007,1216688,1487291,3,27,House Purchase,2186652,1032084,1154568,0.528007200048293,0.6801681291764762,14.146383433906543,Moderate
53,216102,180092,2161924,1039786,3,28,Wealth Creation,2593224,2161104,432120,0.16663427455553395,0.4009626626932344,12.004553228349954,Aggressive
41,225978,187351,2239583,137912,3,19,House Purchase,2711736,2248212,463524,0.17093256865712592,0.050857458100641066,11.953942065961751,Aggressive
37,161355,76452,2312056,496586,0,11,Child Education,1936260,917424,1018836,0.5261875987728921,0.2564665902306508,30.24192957672788,Aggressive
42,163682,85773,178988,555728,4,6,Wealth Creation,1964184,1029276,934908,0.4759778106328124,0.2829307233945496,2.086763900061791,Aggressive
57,199398,159075,1881380,638803,1,6,Emergency Fund,2392776,1908900,483876,0.2022236933168838,0.26697150088432847,11.826999842841428,Conservative
35,39924,33269,2047787,1433903,0,15,Retirement,479088,399228,79860,0.16669171425708848,2.992984587382694,61.552406143857645,Conservative
55,138143,78979,59080,328443,0,29,Emergency Fund,1657716,947748,709968,0.42828083942002126,0.1981298364737989,0.7480469491890249,Conservative
48,135253,69046,126242,1009589,0,15,Child Education,1623036,828552,794484,0.4895048538664577,0.6220373423633241,1.82837528604119,Conservative
27,232234,142370,849154,1087599,1,13,Wealth Creation,2786808,1708440,1078368,0.38695453723399675,0.3902669290457039,5.964416660813374,Aggressive
52,125297,86941,1678069,1229677,3,22,Emergency Fund,1503564,1043292,460272,0.3061206573182119,0.8178414753213032,19.301238771120644,Conservative
31,25869,12591,947281,302085,4,5,Wealth Creation,310428,151092,159336,0.5132784413777107,0.9731242027136727,75.23477086808037,Aggressive
30,122088,87688,187403,1495742,2,14,House Purchase,1465056,1052256,412800,0.28176397352729177,1.020945274446847,2.1371567375239486,Conservative
29,26014,9776,276392,908109,2,21,Retirement,312168,117312,194856,0.6242023525793803,2.909039363419697,28.272504091653026,Conservative
34,35103,13151,40968,742319,4,2,Child Education,421236,157812,263424,0.6253596558698686,1.7622401694062235,3.1152003649912556,Conservative
33,238594,129590,1604156,76054,1,30,Emergency Fund,2863128,1555080,1308048,0.4568597701534825,0.026563255292812615,12.378702060344162,Aggressive
45,135317,71276,1410179,1376083,2,23,Retirement,1623804,855312,768492,0.47326647797394267,0.8474440264958086,19.784766260732926,Moderate
22,189530,96246,1677057,501772,0,12,Child Education,2274360,1154952,1119408,0.4921859336252836,0.22062118574016426,17.424692974253475,Aggressive
55,246677,146898,874082,586030,2,20,Child Education,2960124,1762776,1197348,0.40449251450277085,0.19797481456857888,5.950264809595774,Moderate
27,107409,54817,1561773,1041963,4,14,House Purchase,1288908,657804,631104,0.489642394957592,0.8084075822324014,28.490668953062006,Moderate
41,48248,21524,766470,569503,0,19,Wealth Creation,578976,258288,320688,0.5538882440722932,0.983638354612281,35.610016725515706,Aggressive
38,245232,123777,1952893,1042585,2,24,Wealth Creation,2942784,1485324,1457460,0.4952657075748679,0.35428526184728476,15.777511169280238,Aggressive
23,199588,167145,173329,159245,4,20,Retirement,2395056,2005740,389316,0.1625498526965549,0.06648905077793588,1.0369978162673128,Moderate
